posto,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23
113,29.61542784557954,29.91386337632344,32.80532667701569,30.767037146538343,34.85520486949474,34.761313686235596,33.146696368269204,26.65040902846401,26.59177101745246,28.407339220841877,29.500258498543594,32.74199905772235,38.87387832963274,42.91855415335297,40.47505207916953,37.93431686622389,36.88781426254686,36.71549844525107,36.60881206749374,35.78253006866146,34.350116072970856,33.10992826524379,34.01801065602348,35.29983479477452,37.44187759790733,38.89333781552263,37.772422970743165,34.101557381880006,30.4039971630012,32.937215850699516
114,33.51762391148755,32.552284918097854,36.37301573578307,32.56090054364162,40.642400518075306,41.659050796649154,41.79482148244367,30.008585771326253,30.316657379022473,31.14153096051544,32.88607687678756,38.30460363071959,45.644968130340295,50.41298655699424,45.40402236929745,43.098697011207705,42.06887379695925,40.20439527837899,40.02414601471505,40.144254248242426,39.49611646353215,38.078762964639836,38.806347371222564,40.13753849269696,41.27951959222123,41.90622001015896,40.5862892374238,38.6853384110456,36.00783757952865,39.84250929426771
115,6.745443209876534,6.401520987654326,6.250499999999981,6.162750617283962,6.215099999999997,6.21803333333333,6.08053456790122,5.64861604938271,5.420434567901247,5.037932098765439,5.002318518518506,5.468248148148153,5.857017283950628,6.323280246913581,6.4037407407407265,6.483834567901233,6.100965432098785,5.640602469135804,5.412087654320981,5.839103703703695,5.880650617283962,5.882417283950602,5.227419753086424,4.957024691358028,5.188506172839518,6.075851851851851,6.538814814814805,6.307000000000009,5.651135802469111,5.20746296296293
117,19.66166,19.6637,20.26574,20.66778,20.86962,21.47148,21.27312,20.074379999999998,19.616345925925923,19.017185925925922,18.41782592592593,18.618465925925925,18.418905925925927,18.87842,18.678679999999996,18.47892,17.678980000000003,17.87882,17.27868,17.47852,17.6779,18.27702,17.67588,17.67426,17.4724,17.47054,17.46866,17.667,17.666175000000003,17.665333333333333
118,13.019195846000002,12.223092302,14.830572878000003,15.168241094,15.181157276000002,15.193084892000002,15.367072508,12.621873344,12.101099669963155,11.948536385963154,11.795648981963156,11.804011277963154,11.813021813963154,11.865166586,12.034454462000001,12.203094098000001,12.046803434000003,11.889556616,11.732131532000002,11.574058208,11.415401467999999,11.256145106,10.934391182,10.774437962000002,10.61388512,10.615068158000001,10.453559162000001,10.61566778,10.6966775225,10.831531700000001
120,29.546861728394887,27.67972962962942,25.77435061728374,23.869638271605606,21.96562592592659,22.030172839506804,22.095086419752803,22.08347283950593,22.149386419752805,22.17735308641947,22.244233333333014,22.311446913579896,22.67341358024744,21.106401234568427,19.128861728395655,16.895516049382433,16.59114938271577,16.62014938271577,16.6487827160491,16.677449382715768,16.74432962962931,16.77199629629686,16.798962962963525,16.82529629629686,16.851629629629315,16.915876543209524,16.941209876542857,17.00445679012307,14.984037037036757,14.012407407407142
121,56.787681759258724,53.58922094907486,53.688604699074105,57.08151509259206,53.87733761574093,53.978721365741215,54.06867053240669,51.057297222221464,52.157862222223116,54.447532222221774,49.907768518518594,51.47256604166686,53.233944814815416,50.87606861111089,47.306317407407555,47.25220243055552,47.71936118055522,47.78609993055492,41.20361331018462,44.59010620370317,47.97627868055567,44.71368537037105,41.44891247685249,44.83038537037105,41.5628924768525,38.29386,38.34874,38.4028,38.429825,38.45666666666667
122,67.73475056152787,63.9038135443202,62.01961342487752,64.49229810156643,63.42523925918698,71.832196732104,75.75974919623732,73.90251571615896,65.89972176478253,65.58003317032126,60.22847577813385,59.734706299167485,60.998982249815306,59.79896557066817,56.68861746142532,55.7374214357136,55.60549718207396,55.39552088256127,50.36717305740799,51.20228452097808,54.4144467193566,52.73797961148678,49.40555986981443,51.09974163600779,49.47073647694579,46.15284959906644,45.21040541934887,45.06970176244177,45.02861167389331,45.08501284747789
123,221.8957186283842,205.51600906648127,188.3333226031459,183.07480312506019,184.14825979733456,274.0256667055521,312.1570957554329,314.881737239812,234.92598995804497,217.19657784604203,192.11254729939483,181.73057050247775,172.95482715621876,171.5131043151926,170.27888312063794,170.83777510453325,164.44478683100357,156.406838962962,151.02171208912551,149.56291556748397,147.61675587081535,144.23791460848196,141.46324865667083,143.28711268142104,143.83645205675094,140.8486771311849,138.33194139518707,136.37027876959354,133.18511442883727,131.38615121415768
125,287.95768970591024,277.75147048023604,256.6615448689504,242.16679050438046,246.47116979172688,394.1477486862235,480.7670667055521,421.74598834802555,394.99031872129353,299.19284921730423,274.5198630312272,246.91016828704915,227.27409889753943,215.03129999572496,212.7027685127235,216.8240226268108,217.0192874502123,208.5589349791517,195.5215241481472,188.3063207311008,189.89556741933583,191.78332130291412,191.56408744798813,185.319409150498,184.24700157030992,183.70099526662747,179.28454132871576,173.24190435815004,169.13088370786517,164.5307625769854
129,614.1495545867405,580.5561287864987,559.2808894684509,538.3260741736593,522.0666583198839,534.2828580595698,682.7006599218369,902.9124313733453,895.3328205695062,774.2254263877875,660.1412303184268,550.255924965649,515.1166861881741,508.92417611377414,491.83797168157037,468.9644744433974,461.0902333548638,465.6288328212471,471.42451019873516,456.1843629775391,439.484064673002,421.2580256872346,416.6060657810158,413.45125413233586,408.42251350354707,397.81596955763877,387.06713551255143,381.2170062904286,375.1471490944962,366.77427227451807
130,688.0397757745017,655.4154422114965,645.8614828057032,616.6730114106866,595.4186173947594,591.7286661927253,924.097851121201,1011.8653587006488,1040.6369415320112,922.7860599717342,775.4774095448579,647.1775886157261,598.0949183948379,584.6054318546506,583.9979535694741,547.4118859469571,544.614514055333,560.3170591752746,561.8992335136708,550.0055811098276,514.8167284727319,507.3870098325389,493.6621478407057,493.00317873903896,475.8952109877646,456.1352599877755,444.3817464058234,440.2803296803048,437.59367807016764,429.3040635421016
134,405.49244444444446,291.2463444444443,213.55580000000006,186.30970000000002,169.78682222222216,153.9851666666667,141.68361111111113,134.5208444444445,128.91463333333326,144.97408888888884,145.478988888889,149.56722222222206,140.9600111111112,131.65935555555555,134.44203333333326,211.2802666666667,245.61850000000004,199.98351111111106,189.07174444444448,188.90997777777767,162.55376666666683,130.72533333333323,124.33844444444458,191.47933333333327,159.64800000000008,145.03888888888886,152.03988888888887,153.95855555555562,134.405,114.79588888888877
141,1028.1779005065437,841.5972602083945,700.3473761063469,655.0983401713715,603.2540963343749,561.3178738325371,551.238040273503,526.8414359387398,542.1477343692131,592.3698324391934,563.4840807726121,509.3721826695596,497.4760608401688,467.05063974580975,540.1689059537398,685.3490075353844,804.8441183402938,706.0954898879711,657.4052386863821,705.4052025073863,629.9001786164467,573.7143182428659,534.3401577501985,512.6672022918224,514.296174461225,506.9251539085022,504.1444900176293,476.1555858216684,471.5990817079062,460.0442245100322
144,1502.6446475302148,1229.0983522779113,1049.5858023421574,1048.3293866272381,957.7009758894225,867.1843521504111,854.9071835915182,818.2521285171998,857.8081753425689,801.7004841734837,781.8237424656827,732.467701989081,715.8105679961266,695.6088405916837,900.361774042239,1213.735587895358,1174.037593882718,1095.424885861995,1088.3795314242561,1101.0624314041959,1061.399505540611,942.4523298906074,927.6196852759604,832.266378770762,750.6030708921891,809.186245218023,824.3925858342864,746.578033436022,736.9821240479567,746.0697431745857
145,138.43703703701834,129.44303703701902,177.37696296298094,195.3489259259955,186.39696296294872,153.48303703705128,123.53307407400452,120.86939506168699,116.54622222220587,115.88454320983328,117.21769135800152,122.8848395061478,123.57150617284736,124.25917283951402,122.61417283951403,121.96333333333332,119.98533333333334,120.00116049381931,121.35649382715265,125.0451604938193,129.73349382718553,134.42139382718554,135.77549382718556,130.4748395061478,123.16701234566182,114.86435802466816,108.5541975308708,103.5760370370188,101.25670370368549,100.93003703700259
148,1375.736865522219,1123.3264420791625,951.2749844641243,923.1127282430258,845.238103854725,769.4268643033636,754.2165495460756,723.6561819024178,749.9788440428654,722.2144133579069,713.1100725750385,665.3215833468574,643.9056136491544,623.4072679804893,771.2371730835712,1018.7994461866917,1030.3327997873762,979.8831184497806,951.0490882154172,960.4148410066064,928.3038285734906,825.2222215662307,801.524004137736,726.518345199251,669.4049801010608,710.059768416345,717.5378204514916,658.8539647252045,648.3496479846948,652.0749471876728
149,231.94864556316602,208.97733796101897,194.4682836312358,186.41287886014646,179.4299968388244,176.05960000000002,173.0744,177.858884901329,253.17096659912437,242.96251624548447,196.30679527187644,177.14906717308517,160.31896980910057,155.1813,170.3067918082193,280.34887585965356,241.8133894777355,204.27195135278438,243.97373337494554,204.11686779795832,194.1067807657987,167.8296944642337,156.99701889337024,155.9979484131565,147.08088985264905,145.31141672995668,142.2861605815959,139.48732970492392,137.30824993670998,136.95981420128157
154,125.07104320987662,122.56916666666667,120.2450925925926,119.17433333333334,118.4379074074074,119.02588888888891,119.19367901234564,119.10982098765435,117.93910493827157,117.4347222222222,116.5153209876543,116.3531975308642,117.6091790123457,119.95301851851853,121.45889506172841,120.21433333333333,118.21591358024689,116.71970370370367,116.02673456790122,119.20061111111109,127.15998148148147,133.1203518518519,134.46443827160496,129.52215432098768,126.11029629629628,123.03143827160498,120.20456172839509,117.96300000000001,114.97033333333333,113.8075
155,355.90991027454277,266.86775357207074,201.03028970046557,169.61459469276522,152.64900047112798,141.69757334949747,134.60462968781403,129.04186586402068,125.36792083117301,137.25708350475855,169.73478590817115,191.9783053435028,184.19037838250682,166.28930031894228,149.51809735093678,139.10101573807364,148.94006296922987,166.87527862723303,160.47551930601503,154.30804576213595,156.18009533137283,150.08153899428814,140.77990885488126,141.61282177069103,150.25763265935973,144.5915983458232,130.4529635943975,120.22951200747045,113.29440013127909,108.02836878522378
156,1331.2390984923254,1245.0298092177188,1076.740386305291,962.2812882777677,884.8061784878381,826.4315560339126,786.3633783783757,764.5544491709427,757.2589083285815,791.2576905055345,835.6071278743775,872.2491079062481,866.0203585844914,810.332314388499,772.7009288149798,719.2310888474075,694.949715803841,717.9848798616464,752.8006781416364,769.6270028451668,738.6557837710163,711.1284081864179,684.3656177234309,668.5224046333258,671.7413678437925,670.0718760754737,662.9613296462987,617.9275402279904,583.1975579658452,556.7095017832464
158,102.31780740740604,105.34470740740743,120.56890370370309,132.2332740740751,122.02943333333315,113.73299999999948,105.94129629629673,98.75097407407377,93.1210962962966,87.99794814814723,83.56660123456798,79.70439876543215,76.69062839506186,74.2109654320986,72.86898518518544,71.92981975308619,71.52109876543216,71.40525432098737,72.19715061728381,72.53600987654299,71.94256049382734,72.51546419753099,74.620938271605,77.23214814814814,78.15562962962973,77.8356172839507,76.79525925925935,76.1142592592592,75.99877407407365,91.46955925925968
161,67.10533333333332,61.457666666666675,59.47566666666666,57.826,186.84799999999998,141.861,65.87499999999999,59.55533333333333,63.90033333333334,63.129608048372916,59.47294138170625,49.48427471503959,53.61033333333334,56.62066666666667,58.29533333333334,55.30233333333334,52.97466666666667,48.31366666666667,43.318000000000005,45.654666666666664,47.99100000000001,51.660333333333334,47.32900000000001,52.33033333333333,46.66466666666667,45.332,40.998999999999995,43.33133333333333,44.96333333333333,42.945499999999996
169,5121,5041,5023,4981,4946,4903,4934,4955,4970,4948,4830,4831,4691,4681,4686,4689,4676,4636,4710,4861,4705,4447,4235,3865,3450,3363,3239,3186,3385,3404
172,5333.666666666667,5301.3456790123455,5198.8456790123455,5167.518518518518,5079.0123456790125,4989.858024691358,4948.3456790123455,4974.827160493827,5034.956790123457,4989.2962962962965,5002,4956,4830,4831,4691,4681,4686,4689,4676,4636,4710,4861,4705,4447,4235,3865,3450,3363,3299,3239
173,5333.666666666667,5301.3456790123455,5198.8456790123455,5167.518518518518,5079.0123456790125,4989.858024691358,4948.3456790123455,4974.827160493827,5034.956790123457,4989.2962962962965,5002,4956,4830,4831,4691,4681,4686,4689,4676,4636,4710,4861,4705,4447,4235,3865,3450,3363,3299,3239
178,5324,5333.666666666667,5301.3456790123455,5198.8456790123455,5167.518518518518,5079.0123456790125,4989.858024691358,4948.3456790123455,4974.827160493827,5034.956790123457,4989.2962962962965,5002,4956,4830,4831,4691,4681,4686,4689,4676,4636,4710,4861,4705,4447,4235,3865,3450,3363,3299
183,133.91160003906492,105.89560935718538,92.42975788699476,91.70225301491769,92.18457900617284,93.91088110483541,93.53987543220165,88.07152304115228,88.26026472427984,87.04010586625513,91.00991752839505,86.84103260462963,79.42849941820988,74.50137331409466,85.16609170709876,97.13252512623457,95.08234692047326,84.73062155853908,80.57623968528807,79.20991324907409,79.07250785524693,76.79202785339507,78.5196139186214,77.32520384783949,73.9464339840535,71.65163214032921,70.3576074558642,68.8321698909465,69.9342986521605,71.26245392037038
188,337.509255555554,442.27817037037113,427.45915925925783,560.6758777777775,608.4313111111132,666.0368814814801,611.2591296296289,366.9466,275.72436296296365,226.05580493827236,185.3098728395066,163.3854204938267,158.33850592592586,166.16065061728415,165.77540123456794,168.91623111111053,170.28732518518467,183.48164271604918,200.1678481481483,218.93794814814828,315.40198271604953,318.8171777777776,333.5666037037038,369.0300925925935,304.03677777777756,266.48753703703596,231.69115185185132,202.22590740740748,187.11172271604957,176.50135925925986
190,1395.7459074074075,1235.155888888889,1101.5214148148148,1049.6731,972.3324037037037,920.9896074074074,869.4436888888889,832.4367074074074,751.3897888888889,627.8938654320987,539.1181641975309,474.54553333333337,440.50573333333335,418.0090037037037,415.61016666666666,413.21602962962965,410.86089629629623,437.5139691358025,483.7977987654321,557.0948345679012,630.3982037037036,804.0248148148148,911.8558111111112,1103.8688925925926,1267.9666296296298,1059.6619962962964,886.0724851851852,1139.802888888889,1036.2289962962964,943.6520037037037
191,1901.811304915744,2695.1735477600037,3892.00703462302,4140.322490764099,3501.212025500955,2836.2062211836787,2249.6887868936756,1847.3113873667046,1611.042500410532,1437.5938664699913,1305.7413524204273,1201.6502026111375,1106.9823585374008,1034.841486536995,1037.9480659921967,1078.2253121293556,1110.0128382760263,1109.6970753664275,1136.8558510497835,1168.0236011072125,1126.3176507829178,1162.925034777459,1446.3245386954868,1642.7287210100717,1798.9614244023053,1929.1245959930536,1822.2709986582586,1648.9506335754984,1708.113384129529,1932.115569033482
196,95.95682592592595,79.42208888888887,71.34931481481485,66.58209629629629,62.46765555555553,59.93191851851853,63.206266666666664,67.628862962963,77.67182962962961,75.3583148148148,69.82257777777777,70.59239629629629,60.667770370370384,56.40518148148148,86.15185185185184,91.97722592592595,65.63120370370368,57.484355555555574,68.18935925925928,67.09806666666663,58.256774074074094,53.48955555555557,50.837477777777764,48.95481851851852,46.83977777777776,46.30344074074076,45.84107777777776,43.72703703703705,43.074959259259245,41.72833703703705
197,42.83841851851852,40.557311111111105,37.683611111111105,38.0748,35.99376666666667,39.815511111111114,57.44634074074074,91.85041851851852,85.38975555555555,67.62253703703703,49.003466666666675,43.1215074074074,39.43762222222223,38.20844074074074,37.5152962962963,37.40085555555555,35.59187037037037,36.29787407407407,39.0686925925926,39.5236962962963,36.17777407407408,35.9475925925926,37.06333333333334,34.30507407407407,32.61162962962963,32.29681481481483,30.87551851851851,31.223740740740737,30.223740740740748,29.64503703703704
198,79.95724490740741,80.82507268518518,77.94982947530863,78.18861095679013,73.07820416666667,73.6427587962963,85.20258456790124,180.29279120370373,145.09098626543212,123.78732484567902,99.05097052469137,85.9768662037037,79.31807361111112,79.99416219135801,78.97792361111112,78.74291959876543,75.45054475308643,76.13567885802469,79.42077206790123,79.31965694444443,75.26250787037037,70.91132484567902,71.87233179012347,68.18604475308642,67.34120833333333,66.3512901234568,67.23095524691358,66.6698611111111,65.7572962962963,63.88993364197531
201,16.576833333333322,17.495708666666665,17.586295333333332,17.78613022222222,18.551657777777713,17.488976111111075,16.528336111111077,14.689681333333333,13.646275666666574,12.308340444444443,12.13236355555558,12.48720522222228,13.420045999999962,13.464996999999967,13.883863777777808,13.642439777777808,12.797306555555554,12.144187222222191,11.929719777777747,11.879835666666633,11.363869111111047,10.668468100000062,11.33999355555565,11.49036566666676,11.401016666666605,10.560614666666604,10.310562111111143,10.178237111111079,9.348078777777776,8.967013499999906
202,6.7379814814814765,7.111476518518518,7.148297259259258,7.229524098765431,7.540687901234542,7.108739938271591,6.718268827160481,5.970911259259259,5.54679840740737,5.002968197530864,4.931438913580257,5.075671320987677,5.454842888888874,5.473114111111098,5.643370790123469,5.545239234567913,5.2017181358024684,4.936244876543197,4.849070345678999,4.8287939629629495,4.619069160493801,4.3364096777778025,4.609364469135841,4.670486185185223,4.634168518518494,4.292570518518493,4.190931716049396,4.137145604938258,3.7997113456790115,3.644819833333295
204,884.8554236805097,815.8465977414717,769.3450167113556,745.9526899325197,742.322835008237,756.5446073482015,798.8403186121026,873.2202388705692,1011.1462396740196,1138.8146149694169,1226.8885804199679,1256.3415687206145,1250.9227118828292,1230.9185000210039,1188.1242830191666,1210.380799663729,1305.289247414117,1426.2263299325568,1525.8997584262027,1605.4981030746499,1635.2378475670182,1625.9042408205084,1552.1532597035482,1444.0117344816722,1400.0641147570818,1469.6256418340517,1684.0616375410293,1945.336999816814,2129.8926242150446,2230.415137916031
205,273.0313035002369,408.64980515770793,484.68381962471153,469.23515149157913,414.80256461331544,350.2713503576051,300.5794640230906,278.3390305872064,257.212467203246,242.82607616014798,226.2934364758044,207.9656068437384,189.32699020603877,182.28882275255094,174.85149405513278,179.2910125205887,187.73313410152534,174.47934826679548,156.9083503114243,155.52639147377656,163.9909655489605,175.80394745566934,197.7457631774717,206.6289255792054,214.00486222463417,233.0372979222062,256.09513563462883,269.44642900945956,316.342421346176,346.8616715269096
206,483.2246620148675,470.7156939324276,459.3555073727384,442.36796008021383,425.59048311975613,413.40749043913013,407.19868578326776,426.07633312538024,454.8810440624624,465.03914954546195,457.5275374992735,446.3984330184458,428.86278866260375,404.37707902441343,388.38551447109626,381.93389682773994,370.3641700269662,356.72330246839215,348.2873887747431,340.93411690436096,331.36680706251514,323.05540009745755,318.4764548802224,314.8826866660278,310.62128274195686,303.7230212968902,296.21249380487376,290.38424746242094,284.4547305093196,278.0772421637655
207,487.2674994325704,474.9669229891909,463.2348486039626,447.3635116122653,430.5444492207594,417.4035585839521,409.91437118729834,423.4997978324646,450.19883041964977,464.21128173356726,460.32405597805075,449.89858631612134,433.671683298742,410.6262754961709,392.85972413410315,384.4126297017956,373.86900657843876,360.605818388475,351.03361245066105,343.42778131720684,334.34226321597293,325.8404793561919,320.5703867814986,316.78330308453997,312.62782482479906,306.2779637519258,298.9940115911029,292.9187279032461,287.04553991959784,280.7249229776182
209,747.7117844890171,811.9564257817941,967.7287480486057,1052.6890294809727,1062.1121405030433,996.921091119396,901.8660601484073,803.0393864167299,739.2916201116728,704.7039986397392,670.9356878330995,630.6425143297108,594.2130627096245,566.6135629126916,561.5031612451015,552.4362741446231,543.2104007857729,558.4397923687453,551.4391948503808,518.8248547681404,495.64656290121513,500.0747536621981,530.7420706169746,564.9769962718658,594.2404407268446,614.8345082491178,637.0103448970392,638.4251955373611,668.4841848441627,747.1479220771644
211,416.4292758539914,381.5260834387756,341.9611654281989,319.40557898964346,311.6040940384239,313.96533365670973,363.9648593873373,491.6935969610369,500.98108932108914,457.07292524546824,409.51028050946695,370.0397383172,340.40638926287136,311.96822308124854,297.30886163192497,295.19399286736177,290.1108091561065,285.15347832233687,287.44870500707344,291.19222122954807,289.1312940906651,283.42455448758733,276.5291876384063,269.1559220421759,259.8834496168176,250.42973740028356,243.51464806789738,238.09439140117843,233.84465898265745,228.59002774880935
215,8.904655555554646,6.7276530864212285,8.06420617284014,8.126067901233938,8.092250617283533,7.763680246912458,9.558566666667438,10.801317283950405,10.101166666666668,7.867065432098205,5.632630864198163,7.9503320987666255,7.99146543209996,17.175150617282966,19.489885185184765,19.527718518518096,12.69756790123513,10.458800000000002,10.4956,9.198733333333333,12.49224938271626,18.06183333333256,18.097999999999228,15.8195185185181,11.264135802470259,11.298802469136925,9.056234567901797,6.813,6.845,6.861
216,34.670462235073884,32.12161137940716,31.751414110866627,29.56851215347942,26.515635394369,25.562922438395148,27.778441628983877,27.650795626939995,28.798864088290628,27.55670410844884,27.41925528204577,26.12467317919876,24.332440825723065,28.772341135561113,39.24496955416058,44.26569764376503,41.68300678201975,35.40655909449256,30.950154260414784,29.7609339566194,32.47223437623375,38.468259874359596,40.209168484990286,38.867634064697825,34.01587629975203,29.52057147777838,25.844531501646536,22.48268014788344,21.563870487478155,20.616141724952165
217,76.49143257878605,69.02868507884646,64.85653941180504,62.56790399637014,60.09295969984887,57.45518120033198,59.38596703368937,59.33140640573955,60.360375968726935,63.20749132059207,70.13974278166802,66.79046774914119,58.812925335795725,61.47446644360582,85.13096753621753,100.79569362982548,96.14618165733651,78.98891917282437,67.49548828239257,62.212752565306445,65.18418922815496,80.10049153887695,87.3930300747364,86.12611701558484,74.42528049086748,67.62302141963102,61.52109963786239,54.494313849455814,49.82370000903791,47.25435425436194
220,10.769586277064015,10.323677905237743,7.848916297502568,10.919982885009993,9.481526231844922,11.52561770694369,8.018479826032305,10.686187327612018,9.484352974268802,11.941611724989134,11.610514781935025,21.40832360020172,28.968037364777352,28.361263428633166,20.648427977840452,16.77255453260231,15.441752274606776,14.901428368660712,12.578732078937062,12.627916947939244,18.20657615296911,18.59326568790756,18.061842046315373,14.491776124950672,11.174927460825085,13.00229923285263,8.582141103567363,10.029600032031507,8.250032797647222,9.432692747912972
222,245.3010520440916,232.1727993173386,219.9740212941703,208.4220429092815,194.31813709290756,188.2214349029158,183.74022201243517,181.3903922570039,173.9337434340783,165.1212163842008,159.60416937248462,159.45083430570975,171.77215616843137,201.7852171156679,230.62587611163065,236.99356464210234,218.49140390072841,193.64025352666206,180.6932101706624,183.6696564506665,204.15344595511877,221.05795080743934,223.69964080946264,208.65813350083403,196.7951105969297,183.4564459877244,171.34727426830972,161.00922875560374,153.84753638312205,148.57015966391882
227,1235.6902312846184,1277.3568979540587,1297.530147182429,1259.8766456404435,1208.3464984580125,1160.099789738833,1129.889810763919,1103.7512543248804,1062.925956716909,1036.4118090702536,1012.5836760030678,997.3646094202255,991.0103231933787,1000.0667852304219,1014.3548207176027,1010.2966588348653,996.7706153163552,1001.3791201002845,1025.1843984501336,1055.7197315520152,1073.8654465983107,1094.0594969136157,1104.1565220678965,1113.205034645068,1115.5383679784,1116.1613944790731,1108.0519307830853,1092.632699416158,1079.923774883096,1075.8503153917507
228,1257.9826492630864,1306.419397952085,1341.620391941953,1345.1080610845142,1303.3724823418668,1254.2074121186226,1213.6635458711655,1188.7683799507085,1163.869338818854,1132.1209043940285,1112.0128628515668,1096.454966768251,1091.9834981596155,1096.6240135097278,1112.5906103956827,1125.115634612923,1121.7936924382773,1115.1263366190465,1124.36862258197,1146.9701669011545,1167.6326021442478,1179.2762112735852,1189.562332953988,1196.0040049028933,1200.906423533961,1201.5534173744072,1196.4674305306974,1183.262988301063,1165.7013927236355,1154.6488769758873
229,4941.432545319705,4887.563993149087,4805.0864640147465,4721.270104745601,4654.3991363378655,4602.690195374184,4561.459645255733,4505.488726259364,4413.23238501385,4306.05949391813,4222.599441512961,4165.497006077612,4096.477353299827,3961.9722852675022,3937.785676412648,3952.643927552427,4050.5429031753356,4067.293029542294,4096.875904216153,4129.084368343446,4148.572373753685,4162.068497024366,4174.6351308527355,4252.518105387546,4312.294177679835,4392.811570979493,4375.236926693484,4389.319606561316,4366.836943064242,4379.979869723055
230,4990.333619991813,4936.908912432184,4861.989321667818,4777.729160165769,4705.163642923455,4648.303276488592,4603.266582206948,4550.706836444416,4468.020215549346,4364.398347665493,4273.676856342246,4208.775549824034,4142.9020838600145,4026.501498054708,3970.17624425087,3974.0168233366585,4048.746634574209,4089.4082462241527,4115.516132202944,4147.157733989652,4170.403481420143,4185.728015225973,4198.725237069461,4258.253232398226,4323.708756372363,4398.711379378204,4409.440606971347,4414.318215794309,4402.2203038064445,4405.040281905902
237,397.49725162665214,355.6363730571066,333.61514454247754,324.39749925627467,314.3700020161224,354.68604207169045,481.25865615342616,449.3277147803758,377.05844030774887,328.4528476794169,316.4422061414026,304.50357930839425,291.6538314250659,284.38835172620264,280.11880896751745,282.39318480143766,278.4105070595339,268.87666886609964,254.990221636082,241.76817228998837,245.06912914964695,246.3606185108784,237.75222937753745,231.29121042953597,224.36011703581195,222.23321643517284,215.85031553013917,210.13947391861052,199.1986491023254,210.39083192154618
238,484.451851315389,431.6764415946609,399.44288885811875,383.8405950243644,374.9881203084086,391.8644730411166,477.09840214032533,525.3244754446744,472.0398075607298,409.1969292547019,376.1881979826397,363.20790451102374,349.6148310861918,340.2109132450969,333.19591210242424,332.0844363066954,330.1246281165876,322.56956873224533,310.771112806645,297.2838160852515,292.7600526614858,294.60290273303315,290.81482450254344,282.6192741257603,275.7725609382231,269.837582043822,265.3717787576409,259.68052442993536,250.94759373268892,251.21240931194873
239,622.7069675471223,564.0937840232419,521.0265411865622,497.1416007606635,486.3958642287088,493.7402871898628,548.2385805505769,616.7102364690347,611.9018735230738,549.2100809861262,496.0883576699202,471.1589803558096,455.5656681594436,445.3248682431484,434.7152673379748,430.43290268356384,426.7700020316854,420.4795409574107,410.63287074475113,398.1188076693937,389.95363752429745,387.7409017265664,386.51888574464436,379.2556185487225,371.44462619062136,362.3487038678672,356.74254123681357,352.34821108577296,344.35287253809986,340.38651050012146
240,746.0843385795955,698.528292385897,643.5984865162337,603.6511687531068,579.2942743860613,569.083270387292,576.7113505695922,619.5412565248764,677.726714654916,683.6447964001286,633.1734311335418,580.5728899408069,551.5454377151511,533.5559596192459,523.9483897612795,510.3209457665869,499.4165401376909,493.5594863964026,488.46767714233783,481.46652314460334,469.9941080889458,463.0045047511687,456.1828481221709,455.47847391532855,445.6716524923129,438.28712846859634,425.5562704817853,419.3152043016303,412.6479458713814,404.9844710318562
241,223.65446590970376,229.75025778231202,229.03465185899347,222.31172441238635,212.3196500565835,199.34410906093677,187.49053289545816,180.8054417315383,176.49780758235084,173.23109550137448,171.40764260877006,169.19874262435624,166.77476634010145,165.06555177700446,163.6110171162143,162.48279128681662,161.8254101704232,160.7766703110181,159.11754042638887,157.94174567379207,157.01829529930865,156.16205493602504,156.08187936588132,157.26742474076158,158.83014857491395,161.20782323522053,164.1536452462444,165.56569833395554,165.05161741381946,164.39213747631868
242,781.1218823591113,749.9261507337787,699.9129335848786,654.3598664918431,622.9492244648785,606.3673483573589,605.9320900852789,628.9662511153953,675.9231731470722,708.3607226359081,688.4973376544228,638.0427498402092,596.947264288868,572.8008136504553,559.343112269165,546.6716308015033,532.1988091096446,522.792678592201,517.5434077679226,512.4071836026326,503.5485026688941,494.9523120013442,486.7100064324943,482.9778836214446,476.600846003852,468.02753233367974,456.6522368724234,446.9322304103309,439.69834901692303,432.40937002673354
243,799.7016799541002,805.8957771072814,797.045637027152,760.4257895086769,710.5858956952194,667.7934825040993,639.3725622381214,625.926906436893,630.6917604318174,659.3020459949649,702.4425546961882,721.7541499306261,694.1365398265455,645.8751995620221,608.9177766846959,587.4012739754597,574.1242697286374,560.9392882247831,547.596286415573,539.0648861937256,533.73773755331,527.819215255265,519.5203394249003,511.5413155887154,504.58921156516766,500.19435099719374,493.47421498583157,484.6890817226957,474.03099954839564,464.6976791324074
245,8726.033657841304,8714.381355193316,8667.876574698987,8574.182653343212,8438.29239767461,8345.759520693882,8285.40994337897,8188.539190316588,8041.583901102568,7923.04396898704,7821.5607908864295,7702.570315081709,7529.292666529742,7351.162040787545,7203.604248004057,7029.333122271598,6833.227538633427,6641.996323431388,6477.199833262113,6342.7368648654,6245.083972708556,6189.603640249445,6183.839612011056,6191.193361752513,6172.8113956889565,6152.649757228422,6158.398866463464,6170.4032969401305,6169.96118430635,6142.689742751514
